92	136	113
92	136	113
92	136	113
92	136	113
92	136	113
92	136	113
91	136	113
91	136	113
91	136	113
92	136	113
107	159	133
107	158	132
92	136	113
92	136	114
92	136	114
92	136	114
92	136	113
91	136	113
91	136	113
92	136	113
92	136	113
92	136	114
89	140	115
86	143	117
86	143	117
86	143	117
59	180	137
36	208	151
36	208	151
36	208	151
36	208	151
28	220	156
15	236	166
16	233	164
21	227	160
34	211	152
36	208	150
36	208	150
36	208	150
36	208	150
76	156	122
85	143	116
85	143	116
86	143	116
92	137	115
92	136	113
92	136	113
92	136	114
92	137	114
93	137	114
93	137	114
92	137	114
93	136	114
116	171	144
135	196	167
94	140	116
93	137	115
93	137	115
93	136	114
92	136	114
91	141	119
90	143	119
90	143	119
90	143	119
83	201	180
80	208	185
80	208	186
80	208	186
80	208	186
80	225	203
76	236	215
77	232	212
80	222	200
80	211	188
80	208	186
80	208	185
80	208	185
80	208	185
92	143	120
92	143	120
92	143	120
92	142	120
93	137	114
93	137	114
93	137	114
93	137	114
93	137	114
93	136	114
93	137	114
93	137	114
93	136	114
93	136	114
93	136	114
93	136	114
93	136	114
92	136	114
100	149	124
109	160	134
97	143	120
93	137	114
93	137	114
92	137	113
92	137	114
93	137	114
93	137	114
93	137	114
70	72	71
71	71	71
71	71	71
71	72	72
71	72	72
70	72	71
71	73	72
71	73	72
71	74	73
71	75	73
72	76	74
73	77	75
72	77	75
74	78	75
74	78	76
74	79	77
74	79	77
74	80	78
74	80	78
74	80	78
75	81	79
74	81	78
74	81	78
75	82	79
74	82	79
75	84	80
75	85	80
74	85	80
75	87	80
75	87	80
75	88	81
76	88	82
77	89	83
77	92	84
90	106	99




112	165	140
67	101	82
92	135	113
92	136	113
92	136	113
92	135	113
92	136	113
92	135	113
92	135	113
92	136	114
94	137	116
94	138	116
95	137	116
93	136	114
92	135	112
92	135	113
92	135	114
92	136	113
93	136	114
96	138	117
97	139	118
97	140	118
97	138	118
98	138	118
98	138	118
98	137	118
95	138	115
93	137	114
94	136	114
95	137	116
96	137	117
97	137	117
94	137	115
94	139	116
94	139	117
95	138	116
96	138	117
96	138	116
94	136	115
95	137	115
95	138	116
94	137	115
105	153	130
110	160	135
95	140	117
93	137	115
92	136	113
94	137	114
95	138	116
93	139	116
93	138	115
94	137	113
96	137	115
95	138	116
94	139	115
95	140	116
95	140	117
97	140	118
97	140	117
95	139	116
95	139	116
119	166	149
145	194	181
158	209	199
158	208	199
158	208	199
157	208	199
157	208	199
169	219	212
177	230	224
184	236	232
184	234	232
157	208	198
157	208	198
157	208	198
158	208	198
149	197	187
131	175	162
95	136	115
95	137	115
94	136	114
93	136	113
92	136	113
91	136	113
93	136	114
106	155	130
136	197	168
99	146	121
92	136	113
92	136	113
92	136	113
92	137	114
93	137	114
93	137	115
93	136	114
94	136	115
94	136	115
93	136	114
94	136	114
94	137	115
94	137	115
95	137	115
94	137	115
93	137	114
93	136	114
93	137	114
93	137	115
93	137	114
93	137	114
93	137	114
92	137	113
93	137	114
93	137	115
93	138	115
94	138	115
94	138	115
94	138	115
95	138	116
95	137	115
95	137	115
95	136	115
94	136	115
95	136	114
95	136	114
95	136	114
94	137	114
94	137	114
94	137	115
125	175	156
154	207	192
162	213	203
158	209	199
157	209	199
157	208	199
163	212	204
181	233	229
183	234	231
184	236	232
165	215	207
157	208	198
157	208	198
157	208	198
157	208	198
147	195	185
127	173	158
94	136	115
94	136	114
93	136	114
94	136	114
94	136	114
93	136	113
92	136	114
93	137	114
93	137	114
93	136	114
93	136	114
93	136	114
93	136	114
92	136	114
92	136	114
92	137	115
93	137	115
93	137	115
93	137	114
94	138	116
91	158	136
84	190	168
81	208	186
81	208	186
81	208	186
81	208	186
82	209	187
89	240	218
82	239	217
76	236	215
79	224	201
81	208	186
81	208	186
81	208	186
81	208	186
83	200	179
85	185	162
92	137	114
94	138	115
94	138	115
95	138	116
96	138	117
96	138	117
96	138	116
96	138	116
95	138	116
94	137	115
93	137	114
94	137	114
96	138	116
95	138	116
93	137	114
91	137	113
91	137	113
93	136	113
95	137	115
95	137	115
95	138	116
94	137	115
93	136	113
92	137	113
93	137	114
93	137	114
92	136	113
92	136	113
91	136	113
91	136	112
91	136	112
91	136	112
92	136	113
107	158	132
106	158	132
92	136	114
94	137	115
95	137	116
93	137	114
92	135	113
92	136	113
91	136	112
92	135	113
93	136	114
94	138	115
95	138	115
94	138	115
94	137	115
59	181	137
44	199	146
37	209	151
37	208	151
37	209	151
37	209	151
28	220	157
15	236	166
16	233	164
21	228	160
34	211	153
36	208	150
36	208	150
36	208	150
36	207	150
50	190	141
72	160	125
92	135	112
93	136	113
94	135	114
93	136	114
92	135	113
93	136	114
94	137	115
94	137	116
94	137	115
94	137	115
94	136	115
118	170	145
135	197	167
97	140	118
95	137	116
95	137	116
94	137	115
93	137	115
92	136	114
91	135	113
91	137	114
83	187	164
82	205	184
81	207	186
82	207	186
82	207	187
81	208	186
79	225	203
76	237	215
78	233	212
79	222	200
81	210	188
81	207	186
81	207	186
80	207	186
81	207	186
84	188	165
93	145	123
94	137	115
94	137	115
94	137	115
93	137	115
94	137	115
94	137	115
94	137	115
94	137	115
94	137	115
93	137	114
93	136	114
94	136	115
94	136	115
94	136	115
94	136	114
93	136	114
101	149	124
109	160	134
97	144	120
94	137	114
93	137	114
93	137	113
93	137	114
93	138	115
95	138	115
95	137	115
71	72	71
71	71	71
71	71	71
71	72	72
71	72	72
70	72	71
71	73	72
71	73	72
72	74	73
72	75	73
72	76	73
72	77	74
72	77	74
74	78	76
74	78	76
74	79	77
74	79	77
74	80	78
74	80	78
74	80	78
75	81	79
74	81	78
74	81	78
75	83	79
74	83	79
75	84	80
76	85	80
75	85	80
76	86	80
76	86	80
76	87	81
76	87	81
77	88	82
78	91	84
90	106	99




